"GU","R1","R2","R3","R4","concentration"
1052.6898985039993,8.926145861671008,0.0,0.0,0.0,9.016034964135123
144235.457499,888.5400493552165,0.0,0.0,0.0,893.713011936147
5450.877526368998,66.84603647926698,0.0,0.0,0.0,66.66818135354674
27230.169293349994,219.8298796537119,0.0,0.0,0.0,220.66732292438456
11196.823173419998,148.93190762977358,0.0,0.0,0.0,149.6731636968891
134.085178754,3.661122669458286,0.0,0.0,0.0,3.6015072589764934
5522.88130281,33.57000509799222,0.0,0.0,0.0,33.703379858665485
10642.852658569998,82.50706877690428,0.0,0.0,0.0,255.19131231128426
